Game ID,Game Number,Date,Time,Season,Gametype,Map,Landing Site,Death Site,Landed Hot Zone,Legend Selected,Legend Selection Number,Second Legend Selected,Third Legend Selected,Partied Up?,Jumpmaster,Damage Done,Teammate 1 Dmg Done,Teammate 2 Dmg Done,My Rank,Teammate 1 Rank,Teammate 2 Rank,Higher Level Spotted?,Has Low Level TM (<500),TM 1 Ranked Badge,TM 2 Ranked Badge,TM1 Kills Badge,TM2 Kills Badge,Survival Time,Teammate 1 Survival Time,Teammate 2 Survival Time,Kills,Teammate 1 Kills,Teammate 2 Kills,Knockdowns,First Legend Death,Second Legend Death,Third Legend Death,Squad Placed,Revive Given,Teammate 1 Revive Given,Teammate 2 Revive Given,Respawn Given,Teammate 1 Respawn Given,Teammate 2 Respawn Given,Teammate 1 Console,Teammate 2 Console,Died Phase 1,Primary Weapon 1,Primary Weapon 2
GID-6247,6247,4/20/2024,08:58,20,Ranked,Storm Point,The Mill,The Mill,0,Bangalore,3,Horizon,Valkyrie,1,1,202,36,219,Plat 4,Gold 1,Plat 4,,,,,,,02:16,01:25,02:16,0,0,0,0,Horizon,Bangalore,Valkyrie,19,0,0,0,0,0,0,PS4,PS4,TRUE,Triple Take,Flatline
GID-6248,6248,4/20/2024,09:09,20,Ranked,Storm Point,The Wall,Launch Pad,0,Bangalore,2,Valkyrie,Conduit,,3,575,934,632,Plat 4,Plat 4,Plat 4,,,,Diamond,490,,11:07,11:12,10:55,0,2,2,1,Bangalore,Conduit,Valkyrie,10,0,0,2,0,0,0,PS4,PS4,FALSE,Volt,R301
GID-6249,6249,4/20/2024,09:23,20,Ranked,Storm Point,Lightning Rod,North Pad,0,Loba,3,Fuse,Wraith,,1,697,600,791,Plat 4,Plat 4,Plat 4,,,,,,1906,15:47,15:48,15:48,3,1,0,3,Loba,Fuse,Wraith,8,0,0,0,0,0,0,PS4,PS4,FALSE,Flatline,R301
GID-6250,6250,4/20/2024,09:42,20,Ranked,Storm Point,Cenote Cave,Cenote Cave,0,Bangalore,3,Caustic,Lifeline,,1,"1,680",458,623,Plat 4,Gold 2,Plat 4,,1,,,389,1977,18:57,18:19,18:57,2,0,1,3,Caustic,Bangalore,Lifeline,4,0,0,2,0,0,0,PS4,PS4,FALSE,R301,Triple Take
GID-6251,6251,4/20/2024,10:13,20,Ranked,Storm Point,Barometer,Devastated Coast,0,Bangalore,2,Wraith,Maggie,1,3,917,849,"1,066",Plat 4,Plat 4,Plat 4,,,,Master,14626,,16:39,16:40,16:39,2,2,3,3,Wraith,Bangalore,Maggie,2,0,1,0,0,0,0,Unknown,PS4,FALSE,Havoc,R301
GID-6252,6252,4/20/2024,10:33,20,Ranked,Storm Point,The Pylon,The Pylon,0,Loba,3,Bangalore,Bloodhound,,2,511,886,676,Plat 4,Plat 4,Plat 4,,,,,,,06:05,06:16,06:16,1,1,2,2,Loba,Bloodhound,Bangalore,15,0,0,0,1,0,0,Xbox,PS4,FALSE,Flatline,R301
GID-6253,6253,4/20/2024,10:42,20,Ranked,Storm Point,Coastal Camp,Coastal Camp,0,Bangalore,3,Bloodhound,Valkyrie,1,3,115,0,265,Plat 4,Plat 4,Plat 4,,,,,1497,,03:17,03:15,03:16,0,0,0,0,Bloodhound,Bangalore,Valkyrie,17,0,0,0,0,0,0,Xbox,Xbox,TRUE,Flatline,Hemlok
GID-6254,6254,4/20/2024,10:49,20,Ranked,Storm Point,Ceto Station,Ceto Station,0,Bangalore,2,Ash,Octane,,2,71,200,0,Plat 4,Plat 4,Gold 1,,,,,232,7530,01:28,01:28,01:28,0,0,0,0,Bangalore,Octane,Ash,20,0,0,0,0,0,0,PS4,PS4,TRUE,Alternator,Volt
GID-6255,6255,4/20/2024,10:52,20,Ranked,Storm Point,Launch Pad,Launch Pad,1,Loba,3,Bangalore,Lifeline,,1,60,75,16,Plat 4,Plat 4,Plat 4,,1`,,,3061,1629,01:23,01:23,01:23,0,0,0,0,Lifeline,Loba,Bangalore,18,0,0,0,0,0,0,Xbox,PS4,TRUE,,
GID-6256,6256,4/20/2024,10:56,20,Ranked,Storm Point,The Mill,The Pylon,0,Loba,3,Maggie,Wraith,,1,608,"1,152","1,194",Plat 4,Plat 4,Plat 4,,,,,110,3632,16:13,15:50,15:49,2,7,2,2,Loba,Maggie,Wraith,3,0,1,2,2,0,1,PS4,PS4,FALSE,Prowler,R301
GID-6257,6257,4/20/2024,11:21,20,Ranked,Storm Point,Command Centre,Ceto Station,0,Bangalore,2,Revenant,Bloodhound,,3,484,88,90,Plat 4,Plat 4,Gold 2,,,,,,,07:39,07:50,07:50,1,0,0,1,Bangalore,Bloodhound,Revenant,14,0,0,0,0,0,0,PS4,PS4,FALSE,Volt,Triple Take
GID-6258,6258,4/20/2024,11:31,20,Ranked,Storm Point,The Pylon,The Pylon,0,Bangalore,3,Horizon,Loba,,1,148,126,135,Plat 4,Plat 4,Plat 4,,,,,1182,10616,01:59,01:19,01:58,0,0,0,0,Horizon,Loba,Bangalore,18,0,0,0,0,0,0,PS4,Xbox,TRUE,R301,Nemesis
GID-6259,6259,4/20/2024,11:35,20,Ranked,Storm Point,The Mill,The Mill,0,Bangalore,3,Crypto,Horizon,,1,418,36,99,Plat 4,Plat 4,Plat 4,,,,,1454,2408,08:03,07:17,07:17,0,0,0,0,Crypto,Bangalore,Horizon,15,1,0,0,0,0,2,PS4,PS4,TRUE,R-99,Hemlok
GID-6260,6260,4/20/2024,11:45,20,Ranked,Storm Point,Command Centre,Command Centre,0,Bangalore,3,Lifeline,Maggie,,2,251,118,138,Plat 4,Gold 2,Gold 2,,,,,,,01:09,01:09,01:09,0,0,0,0,Lifeline,Maggie,Bangalore,19,0,0,0,0,0,0,Xbox,PS4,TRUE,R-99,Mozambique
GID-6261,6261,4/20/2024,11:49,20,Ranked,Storm Point,Ceto Station,Ceto Station,0,Bangalore,2,Lifeline,Octane,,2,115,112,96,Plat 4,Plat 4,Plat 4,,,,Diamond,,4023,02:05,01:56,01:29,0,0,0,0,Octane,Lifeline,Bangalore,18,0,0,0,0,0,0,Xbox,Xbox,TRUE,R301,Triple Take
GID-6262,6262,4/20/2024,11:58,20,Ranked,Storm Point,Launch Pad,Cenote Cave,0,Bangalore,2,Ash,Lifeline,,1,"1,245","1,250",851,Plat 4,Plat 4,Gold 1,,,,,645,1384,19:45,19:45,19:45,2,2,0,2,Ash,Bangalore,Lifeline,2,0,0,2,0,0,0,PS4,PS4,FALSE,R301,Triple Take
GID-6263,6263,4/20/2024,12:21,20,Ranked,Storm Point,Launch Pad,Command Centre,0,Wraith,3,Bangalore,Bloodhound,,1,965,569,271,Plat 4,Plat 4,Gold 1,,1,,,,210,11:03,11:03,11:03,2,1,1,2,Bangalore,Bloodhound,Wraith,12,0,0,1,0,0,0,Xbox,Xbox,FALSE,Volt,Nemesis
GID-6264,6264,4/20/2024,12:35,20,Ranked,Storm Point,Cenote Cave,Barometer,0,Wraith,2,Horizon,Bangalore,,1,170,459,213,Plat 4,Plat 4,Plat 4,,,,,172,9613,05:54,05:54,05:54,0,1,0,0,Bangalore,Wraith,Horizon,14,1,0,0,0,0,0,Xbox,Xbox,FALSE,Volt,R301
GID-6265,6265,4/20/2024,12:50,20,Ranked,Storm Point,The Mill,North Pad,0,Bangalore,3,Conduit,Lifeline,,1,717,220,911,Plat 4,Plat 4,Plat 4,,1,,,,,16:46,16:46,16:46,0,0,0,2,Bangalore,Conduit,Lifeline,3,0,0,2,0,0,3,PS4,Xbox,FALSE,Volt,R301
GID-6266,6266,4/20/2024,13:10,20,Ranked,Storm Point,Command Centre,Command Centre,0,Bangalore,3,Octane,Lifeline,,3,243,114,66,Plat 4,Plat 4,Plat 4,,,,,912,720,00:50,00:50,00:50,0,0,0,1,Octane,Lifeline,Bangalore,20,0,0,0,0,0,0,Xbox,Xbox,TRUE,Flatline,Mozambique
GID-6267,6267,4/20/2024,13:13,20,Ranked,Storm Point,Command Centre,Command Centre,0,Bangalore,3,Revenant,Lifeline,,2,296,285,356,Plat 4,Gold 1,Gold 1,,1,,,292,2198,03:59,03:59,03:56,2,1,0,2,Revenant,Lifeline,Bangalore,16,0,0,0,0,0,0,PS4,PS4,FALSE,Volt,Triple Take
GID-6268,6268,4/20/2024,13:20,20,Ranked,Storm Point,Barometer,Barometer,0,Bangalore,3,Revenant,Loba,,2,"1,074",536,606,Plat 4,Plat 4,Gold 1,,,,,410,659,17:03,18:07,17:00,2,1,2,2,Bangalore,Loba,Revenant,7,1,0,0,0,0,0,PS4,PS4,FALSE,Flatline,G7-Scout
GID-6269,6269,4/20/2024,13:48,20,Ranked,Storm Point,Zeus Station,North Pad,0,Bloodhound,3,Bangalore,Loba,,1,694,618,654,Plat 4,Gold 1,Plat 4,,,,,875,,16:31,16:31,16:31,1,1,1,1,Loba,Bangalore,Bloodhound,7,0,0,0,0,0,1,PS4,PS4,FALSE,Devotion,G7-Scout
GID-6270,6270,4/20/2024,14:08,20,Ranked,Storm Point,Zeus Station,Cascade Falls,0,Bangalore,1,Revenant,Valkyrie,,1,444,234,119,Plat 4,Gold 1,Plat 4,,1,,,848,3900,08:13,08:13,08:13,0,0,0,1,Valkyrie,Revenant,Bangalore,10,0,0,0,0,0,0,PS4,PS4,FALSE,Flatline,R301
GID-6271,6271,4/20/2024,14:29,20,Ranked,Storm Point,The Mill,,0,Bangalore,3,Horizon,Maggie,,2,"1,251","1,400","1,299",Plat 4,Gold 1,Gold 2,,,,,2018,,18:26,18:26,18:26,4,4,5,4,,,,1,0,0,0,0,0,0,Xbox,Xbox,FALSE,Volt,Hemlok
GID-6272,6272,4/20/2024,15:29,20,Ranked,Storm Point,The Mill,The Mill,0,Bangalore,2,Maggie,Wraith,1,1,227,176,39,Plat 4,Gold 2,Plat 4,,1,,,39,7066,02:54,03:17,03:17,0,0,0,0,Bangalore,Maggie,Wraith,12,0,0,0,0,0,0,PS4,PS4,TRUE,Rampage,Mastiff
GID-6273,6273,4/20/2024,15:34,20,Ranked,Storm Point,Command Centre,Cascade Falls,1,Bangalore,1,Revenant,Caustic,,3,592,"1,034",633,Plat 4,Plat 4,Plat 4,,1,,,146,,12:46,15:45,12:46,0,6,1,0,Caustic,Bangalore,Revenant,8,0,1,2,0,2,0,PS4,PS4,FALSE,Prowler,Nemesis
GID-6274,6274,4/20/2024,15:53,20,Ranked,Storm Point,Storm Catcher,Zeus Station,1,Bangalore,2,Horizon,Loba,,1,807,"1,575","1,075",Plat 4,Plat 4,Plat 4,,,,Diamond,,,16:50,16:55,16:55,2,3,4,4,Horizon,Bangalore,Loba,4,0,0,0,0,0,0,PS4,Xbox,FALSE,Alternator,R301
GID-6275,6275,4/20/2024,16:13,20,Ranked,Storm Point,The Mill,Cacade Falls,0,Bangalore,1,Vantage,Horizon,,1,766,706,"1,788",Plat 4,Gold 1,Gold 1,,,,,269,1034,16:36,17:26,18:20,2,1,3,2,Bangalore,Vantage,Horizon,4,0,0,1,0,0,0,PS4,PS4,FALSE,Volt,Hemlok
GID-6276,6276,4/22/2024,09:33,20,Ranked,Worlds Edge,Thermal Station,Epicentre,0,Bangalore,3,Wraith,Newcastle,,1,512,275,363,Plat 4,Plat 4,Plat 4,Diamond,,Diamond,,8440,,16:12,16:12,16:13,1,0,0,2,Newcastle,Wraith,Bangalore,5,0,0,0,0,0,2,PS4,Xbox,FALSE,Flatline,R301
GID-6277,6277,4/22/2024,09:52,20,Ranked,Worlds Edge,Staging,Capitol City,0,Bangalore,1,Caustic,Lifeline,,2,"1,290",643,"1,372",Plat 4,Gold 4,Plat 4,,,,,,,15:39,15:39,15:39,2,1,1,2,Bangalore,Caustic,Lifeline,2,0,0,0,0,0,0,PS4,PS4,FALSE,Volt,Triple Take
GID-6278,6278,4/22/2024,10:21,20,Ranked,Worlds Edge,Lava Siphon,Epicentre,1,Bangalore,3,Lifeline,Revenant,,1,"1,245",534,"1,937",Plat 4,Plat 4,Plat 4,,1,,,,,13:49,13:26,18:15,2,3,7,3,Lifeline,Bangalore,Revenant,4,0,2,0,0,0,0,PS4,PS4,FALSE,R301,Mastiff
GID-6279,6279,4/22/2024,10:56,20,Ranked,Worlds Edge,Capitol City,Capitol City,0,Wraith,2,Bangalore,Rampart,,3,69,186,150,Plat 4,Plat 4,Plat 4,,1,,Gold,2013,438,02:09,02:47,02:48,0,0,0,0,Wraith,Rampart,Bangalore,18,0,0,0,0,0,0,PS4,PS4,TRUE,Spitfire,Nemesis
GID-6280,6280,4/22/2024,11:01,20,Ranked,Worlds Edge,Skyhook,Skyhook,0,Bangalore,3,Rampart,Ash,,2,128,72,250,Plat 4,Gold 1,Gold 1,,1,,,,645,02:13,01:42,02:13,0,0,0,0,Rampart,Bangalore,Ash,19,0,0,0,0,0,0,PS4,Xbox,TRUE,Flatline,Nemesis
GID-6281,6281,4/22/2024,11:06,20,Ranked,Worlds Edge,Capitol City,Survey Camp,0,Bangalore,1,Pathfinder,Octane,,2,549,"1,093",755,Plat 4,Plat 3,Plat 3,,,,,1676,1248,13:11,12:59,13:10,0,1,2,1,Pathfinder,Bangalore,Octane,12,0,1,0,0,1,0,PS4,PS4,FALSE,Hemlok,Flatline
GID-6282,6282,4/22/2024,11:24,20,Ranked,Worlds Edge,Climatizer,Staging,0,Bloodhound,3,Bangalore,Conduit,,1,488,"1,350",749,Plat 4,Plat 4,Plat 4,,1,,,650,,14:58,15:04,15:04,0,4,2,0,Bloodhound,Bangalore,Conduit,5,1,0,2,0,1,0,PS4,Xbox,FALSE,Flatline,Nemesis
GID-6283,6283,4/24/2024,11:00,20,Ranked,Olympus,Phase Driver,Estates,0,Bangalore,2,Fuse,Revenant,,2,"1,167","1,333","1,674",Plat 4,Gold 1,Plat 4,,,,,,1467,15:55,16:02,16:01,3,1,3,4,Bangalore,Fuse,Revenant,5,2,2,1,0,0,0,Xbox,Xbox,FALSE,Nemesis,R301
GID-6284,6284,4/24/2024,11:21,20,Ranked,Olympus,Elysium,,0,Valkyrie,2,Bangalore,Caustic,,1,990,"2,190","3,428",Plat 4,Diamond 4,Plat 4,Diamond,,,,21803,,19:08,19:08,19:08,0,5,8,0,,,,1,0,0,1,0,1,0,PS4,PS4,FALSE,Flatline,R301
GID-6285,6285,4/24/2024,11:44,20,Ranked,Olympus,Power Grid,Power Grid,0,Bangalore,2,Mirage,Loba,,3,232,0,83,Plat 3,Plat 3,Plat 3,Master & Pred,,,,1699,1852,02:10,02:10,02:10,0,0,0,1,Bangalore,Mirage,Loba,17,0,1,0,0,0,0,PS4,PS4,TRUE,Flatline,Hemlok
GID-6286,6286,4/24/2024,11:49,20,Ranked,Olympus,Hydroponics,,0,Bangalore,1,Conduit,Lifeline,,3,"1,111",744,"2,133",Plat 3,Plat 3,Plat 3,,,,,,5095,19:31,19:31,19:31,4,1,3,4,,,,1,1,0,1,1,0,0,PS4,PS4,FALSE,Volt,R301
GID-6287,6287,4/24/2024,12:19,20,Ranked,Olympus,Oasis,Turbine,0,Bangalore,2,Revenant,Rampart,,2,375,554,180,Plat 3,Plat 3,Plat 3,,,Plat,,,420,06:00,06:00,06:00,2,1,0,2,Rampart,Revenant,Bangalore,12,0,0,0,2,0,0,PS4,Xbox,FALSE,R-99,Mastiff
GID-6288,6288,4/24/2024,12:28,20,Ranked,Olympus,Carrier,Boxing Ring,0,Valkyrie,3,Mirage,Caustic,,3,211,189,295,Plat 3,Plat 3,Plat 4,,,,,3189,,07:48,07:48,07:48,0,0,0,0,Caustic,Valkyrie,Mirage,8,0,0,0,0,0,0,PS4,PS4,FALSE,Flatline,R301
GID-6289,6289,4/24/2024,12:44,20,Ranked,Olympus,Elysium,Estates,0,Valkyrie,2,Wraith,Conduit,,3,429,524,635,Plat 3,Plat 3,Plat 1,,,,,,,08:37,08:56,08:56,0,1,2,1,Wraith,Valkyrie,Conduit,12,0,2,1,0,0,0,PS4,PS4,FALSE,Volt,Hemlok
GID-6290,6290,4/24/2024,12:55,20,Ranked,Olympus,Rift,Orbital Cannon,0,Valkyrie,3,Fuse,Revenant,,1,797,375,"1,010",Plat 3,Plat 3,Plat 3,,,,,,1032,15:38,15:42,15:41,1,1,3,2,Valkyrie,Fuse,Revenant,4,1,1,0,0,0,0,PS4,PS4,FALSE,L-Star,Hemlok
GID-6291,6291,4/24/2024,13:17,20,Ranked,Olympus,Power Grid,Rift,0,Valkyrie,1,Bangalore,Newcastle,,2,360,92,118,Plat 3,Silver 2,Plat 4,,,Plat,,,259,03:51,03:51,03:51,0,0,0,1,Newcastle,Bangalore,Valkyrie,15,0,1,0,0,0,0,PS4,PS4,FALSE,R301,Triple Take
GID-6292,6292,4/24/2024,13:24,20,Ranked,Olympus,Grow Towers,Phase Driver,0,Bangalore,2,Lifeline,Valkyrie,,1,460,285,34,Plat 3,Plat 3,Plat 4,,,,,1633,,10:22,10:09,10:22,0,0,0,1,Lifeline,Valkyrie,Bangalore,11,0,0,0,0,0,0,PS4,Xbox,FALSE,Volt,Flatline
GID-6293,6293,4/26/2024,10:25,20,Ranked,Storm Point,Launch Pad,Launch Pad,0,Valkyrie,1,Maggie,Pathfinder,,1,229,193,70,Plat 3,Plat 3,Plat 3,,1,,,277,5257,09:59,11:27,09:53,0,0,0,0,Valkyrie,Pathfinder,Maggie,13,0,1,1,0,0,0,Xbox,PS4,FALSE,Flatline,G7-Scout
GID-6294,6294,4/26/2024,10:41,20,Ranked,Storm Point,The Pylon,the Pylon,0,Valkyrie,1,Loba,Newcastle,,3,60,346,0,Plat 3,Gold 1,Gold 1,,,,,190,,08:06,09:05,10:37,0,0,0,0,Valkyrie,Newcastle,Loba,15,0,0,0,0,0,2,Xbox,Xbox,FALSE,Volt,G7-Scout
GID-6295,6295,4/26/2024,10:54,20,Ranked,Storm Point,Barometer,Barometer,1,Valkyrie,3,Caustic,Mirage,1,3,"1,529",577,388,Plat 4,Plat 4,Plat 4,,,,,,,19:15,07:42,07:43,2,2,0,3,Mirage,Caustic,Valkyrie,6,2,2,0,0,0,0,Xbox,Xbox,FALSE,Volt,Bocek
GID-6296,6296,4/26/2024,11:22,20,Ranked,Storm Point,the Mill,The Mill,0,Bangalore,1,Fuse,Lifeline,,1,458,751,136,Plat 4,Gold 1,Plat 4,,,,Plat,3773,,15:30,15:30,14:48,0,0,0,0,Lifeline,Fuse,Bangalore,5,1,0,0,1,0,0,PS4,PS4,FALSE,Flatline,R301
GID-6297,6297,4/26/2024,11:40,20,Ranked,Storm Point,Zeus Station,Ceto Station,0,Bangalore,3,Caustic,Valkyrie,1,3,123,0,367,Plat 4,Plat 4,Gold 3,,,,,,,08:30,10:18,15:27,0,0,0,0,Bangalore,Caustic,Valkyrie,6,0,1,0,0,0,0,Xbox,Xbox,FALSE,Volt,Triple Take
GID-6298,6298,4/26/2024,11:59,20,Ranked,Storm Point,The Wall,Barometer,0,Valkyrie,2,Loba,Fuse,,3,"1,064",928,479,Plat 4,Plat 4,Plat 4,,,,,,232,15:35,15:36,15:41,3,0,0,3,Valkyrie,Loba,Fuse,7,1,2,0,1,0,1,PS4,Xbox,FALSE,R301,Triple Take
GID-6299,6299,4/26/2024,12:22,20,Ranked,Storm Point,Cenote Cave,Cascade Falls,0,Valkyrie,1,Horizon,Lifeline,,3,231,253,174,Plat 4,Plat 4,Plat 4,,,,,1167,,11:28,11:29,11:29,0,0,0,1,Valkyrie,Horizon,Lifeline,10,0,0,3,0,0,0,PS4,PS4,FALSE,Flatline,R301
GID-6300,6300,4/26/2024,12:37,20,Ranked,Storm Point,The Mill,North Pad,0,Valkyrie,3,Bangalore,Horizon,,1,417,"1,069",933,Plat 4,Plat 3,Plat 4,,,,,25243,353,16:10,16:06,16:10,0,2,2,0,Bangalore,Horizon,Valkyrie,4,1,1,0,0,0,2,Xbox,PS4,FALSE,Car,R301
GID-6301,6301,4/26/2024,13:01,20,Ranked,Storm Point,Launch Pad,Devastated Coast,0,Bangalore,1,Mirage,Valkyrie,,1,"1,876","1,624",816,Plat 4,Plat 4,Plat 4,,,,,,6,20:25,20:29,20:30,1,3,2,3,,,,3,0,1,0,0,0,1,Xbox,Xbox,FALSE,Volt,R301
GID-6302,6302,4/29/2024,11:07,20,Ranked,Storm Point,Barometer,Barometer,0,Valkyrie,3,Lifeline,Octane,,3,182,424,156,Plat 4,Plat 4,Plat 4,,,,,3032,19090,02:54,04:38,05:45,0,2,0,0,Valkyrie,Lifeline,OCtane,15,0,1,0,0,0,1,PS4,PS4,TRUE,Prowler,R301
GID-6303,6303,4/29/2024,11:14,20,Ranked,Storm Point,The Mill,Barometer,0,Valkyrie,2,Horizon,Wraith,,1,337,63,56,Plat 4,Plat 3,Plat 3,Diamond,,,,,4162,07:05,06:38,06:41,0,0,0,1,Horizon,Wraith,Valkyrie,14,0,0,0,0,0,0,Xbox,PS4,FALSE,Volt,R301
GID-6304,6304,4/29/2024,11:23,20,Ranked,Storm Point,Devastated Coast,The Pylon,0,Bangalore,3,Octane,Vantage,,3,"1,156",449,"1,193",Plat 4,Plat 4,Plat 4,,,Plat,,1647,,12:24,12:03,12:32,2,1,2,2,Bangalore,Octane,Vantage,10,0,0,0,0,0,0,PS4,PS4,FALSE,Volt,Sentinel
GID-6305,6305,4/29/2024,11:38,20,Ranked,Storm Point,Launch Pad,The Pylon,0,Bangalore,3,Octane,Valkyrie,,1,268,115,129,Plat 4,Plat 4,Plat 4,,,,,2979,49,07:54,07:54,07:54,0,0,0,0,Valkyrie,Bangalore,Octane,14,1,0,0,0,0,0,PS4,PS4,FALSE,Havoc,R301
GID-6306,6306,4/29/2024,11:48,20,Ranked,Storm Point,The Wall,Barometer,0,Valkyrie,3,Conduit,Wraith,,3,"1,223",987,652,Plat 4,Plat 4,Gold 4,,1,,Plat,,,17:49,17:49,17:49,2,4,1,3,Wraith,Conduit,Valkyrie,2,0,0,1,0,0,0,PS4,Xbox,FALSE,Volt,R301
GID-6307,6307,4/29/2024,12:10,20,Ranked,Storm Point,Zeus Station,Zeus Station,0,Bangalore,2,Pathfinder,Octane,,1,484,277,507,Plat 4,Plat 4,Plat 4,,,,,,4112,04:16,04:16,04:16,2,1,0,4,Pathfinder,Bangalore,Octane,18,1,0,0,0,0,0,PS4,PS4,TRUE,Volt,R301
GID-6308,6308,4/29/2024,12:21,20,Ranked,Storm Point,The Pylon,The Pylon,0,Bangalore,3,Catalyst,Mirage,,3,498,297,362,Plat 4,Plat 4,Plat 4,,,,,,,04:13,04:13,04:13,1,2,2,2,Catalyst,Bangalore,Mirage,11,0,0,1,9,0,2,PS4,PS4,TRUE,Mozambique,G7-Scout
GID-6309,6309,4/29/2024,12:29,20,Ranked,Storm Point,Echo HQ,Barometer,0,Bangalore,1,Octane,Valkyrie,1,2,172,276,324,Plat 4,Plat 4,Plat 4,,,,,2337,3190,07:27,07:26,07:26,0,1,3,0,Valkyrie,Bangalore,Octane,11,0,0,1,0,0,0,Xbox,Xbox,FALSE,Flatline,R301
GID-6310,6310,4/30/2024,10:17,20,Ranked,Olympus,Oasis,Grow Towers,0,Valkyrie,3,Bangalore,Wraith,1,2,621,455,560,Plat 4,Plat 3,Plat 4,,,,,,3875,16:51,16:59,16:59,1,0,0,1,Wraith,Valkyrie,Bangalore,3,1,0,0,0,0,2,PS4,PS4,FALSE,Hemlok,R301
GID-6311,6311,4/30/2024,10:41,20,Ranked,Olympus,Boxing Ring,Carrier,0,Bangalore,2,Maggie,Lifeline,,1,305,110,98,Plat 4,Plat 4,Gold 1,,,,,3988,2771,05:32,05:32,05:28,0,0,0,0,Lifeline,Maggie,Bangalore,14,0,0,0,0,0,0,PS4,PS4,FALSE,R301,30-30 Repeater
GID-6312,6312,4/30/2024,10:49,20,Ranked,Olympus,Gardens,,0,Bangalore,1,Pathfinder,Conduit,,2,"1,159",496,205,Plat 4,Plat 4,Plat 4,,1,,,63,,15:32,15:32,15:32,1,2,0,3,,,,1,1,0,0,0,0,0,Xbox,Xbox,FALSE,Hemlok,Flatline
GID-6313,6313,4/30/2024,11:11,20,Ranked,Olympus,Rift,Boxing Ring,0,Bangalore,2,Revenant,Mirage,,1,177,20,65,Plat 4,Plat 3,Gold 2,Diamond,,,,1190,2835,07:51,07:51,07:51,0,0,0,0,Revenant,Mirage,Bangalore,12,0,0,0,0,0,0,Xbox,Xbox,FALSE,Volt,Triple Take
GID-6314,6314,4/30/2024,11:21,20,Ranked,Olympus,Rift,Power Grid,0,Bangalore,3,Fuse,Valkyrie,,1,597,203,729,Plat 4,Plat 4,Plat 4,,,,,1772,,06:51,06:51,06:51,2,0,4,2,Bangalore,Fuse,Valkyrie,12,1,0,0,0,0,0,PS4,PS4,FALSE,R301,Nemesis
GID-6315,6315,4/30/2024,11:34,20,Ranked,Olympus,Gardens,Energy Depot,0,Bangalore,3,Wraith,Mirage,,1,349,433,130,Plat 4,Plat 2,Plat 4,,,,Plat,4007,,08:32,09:07,08:51,0,0,0,1,Mirage,Wraith,Banglaore,11,0,0,0,2,0,0,PS4,PS4,FALSE,Devotion,R301
GID-6316,6316,4/30/2024,11:47,20,Ranked,Olympus,Docks,Docks,0,Bangalore,2,Loba,Horizon,,1,308,281,"1,423",Plat 4,Plat 4,Plat 4,,,Diamond,,3717,366,05:15,07:20,07:21,2,0,3,3,Loba,Bangalore,Horizon,11,2,1,0,1,0,0,PS4,Xbox,FALSE,Alternator,Volt
GID-6317,6317,4/30/2024,12:05,20,Ranked,Olympus,Gardens,,0,Bangalore,2,Wraith,Conduit,,2,"1,925","2,726",834,Plat 4,Plat 4,Gold 1,,1,,,12561,,17:40,17:40,17:40,3,10,4,4,,,,1,0,3,1,0,3,0,PS4,PS4,FALSE,Flatline,Triple Take
GID-6318,6318,05/01/2024,10:20,20,Ranked,Worlds Edge,Lava Fissure,Skyhook,1,Bangalore,3,Lifeline,Mirage,,1,260,690,200,Plat 3,Plat 3,Plat 3,,,,,244,1164,05:30,05:30,05:30,0,1,0,0,Lifeline,Mirage,Bangalore,15,0,0,0,0,0,1,PS4,PS4,FALSE,Volt,Nemesis
GID-6319,6319,05/01/2024,10:37,20,Ranked,Worlds Edge,The Geyser,Skyhook,0,Bangalore,2,Crypto,Loba,,1,"1,117",490,859,Plat 3,Plat 3,Plat 3,,,Plat,,,848,19:44,17:22,16:58,5,1,1,6,Crypto,Loba,Bangalore,3,0,0,0,1,0,0,PS4,PS4,FALSE,Volt,R301
GID-6320,6320,05/01/2024,11:04,20,Ranked,Worlds Edge,Climatizer,Capitol City,1,Bangalore,3,Wraith,Newcastle,,1,452,351,506,Plat 3,Plat 3,Plat 4,,,,,17625,,10:19,10:59,11:00,0,0,0,0,Bangalore,Newcastle,Wraith,10,0,1,0,3,0,0,Xbox,Xbox,FALSE,Volt,R301
GID-6321,6321,05/01/2024,11:29,20,Ranked,Worlds Edge,Countdown,Harvester,0,Bangalore,3,Vantage,Gibraltar,,1,501,"1,359",857,Plat 3,Plat 3,Plat 3,,1,,,,2608,12:31,12:45,12:45,2,3,2,2,Bangalore,Vatnage,Gibraltar,6,2,0,0,0,0,0,PS4,PS4,FALSE,Flatline,R301
GID-6322,6322,05/03/2024,10:06,20,Ranked,Olympus,Power Grid,Power Grid,0,Bangalore,1,Bloodhound,Lifeline,,2,308,106,306,Plat 3,Plat 3,Plat 3,,1,,,1393,254,02:01,02:02,02:01,0,0,1,1,Bloodhound,Bangalore,Lifeline,17,0,0,0,0,0,0,PS4,PS4,TRUE,P220,
GID-6323,6323,05/03/2024,10:13,20,Ranked,Olympus,Elysium,Elysium,0,Bloodhound,3,Revenant,Bangalore,,1,160,136,134,Plat 3,Diamond 3,Plat 3,Diamond,,,,,2143,01:17,01:17,01:17,0,0,0,0,Bloodhound,Revenant,Bangalore,20,0,0,0,0,0,0,Xbox,PS4,TRUE,Nemesis,Rampage
